query,parameter_index,parameters,results,time_seconds
bi16b,379,"{""tagA"": ""Gold_Cobra"", ""dateA"": ""2012-12-26"", ""tagB"": ""Jack_Kerouac"", ""dateB"": ""2010-02-24"", ""maxKnowsLimit"": ""3""}",[],0.004291
bi16b,380,"{""tagA"": ""MantaRay"", ""dateA"": ""2012-12-29"", ""tagB"": ""WOW_Hits_2008"", ""dateB"": ""2011-04-14"", ""maxKnowsLimit"": ""3""}",[],0.001147
bi16b,381,"{""tagA"": ""Elvis_Presley"", ""dateA"": ""2012-10-19"", ""tagB"": ""Jacques_Chirac"", ""dateB"": ""2010-02-23"", ""maxKnowsLimit"": ""6""}",[],0.008999
bi16b,382,"{""tagA"": ""Locked_Out"", ""dateA"": ""2012-12-23"", ""tagB"": ""Pieces_of_a_Man"", ""dateB"": ""2010-01-31"", ""maxKnowsLimit"": ""4""}",[],0.001581
bi16b,383,"{""tagA"": ""Jerry_Lee_Lewis"", ""dateA"": ""2012-11-05"", ""tagB"": ""A.D.I.D.A.S."", ""dateB"": ""2010-09-10"", ""maxKnowsLimit"": ""6""}",[],0.003997
bi16b,384,"{""tagA"": ""No_Way_to_Say"", ""dateA"": ""2012-12-31"", ""tagB"": ""Glee:_The_Music,_Volume_6"", ""dateB"": ""2011-11-07"", ""maxKnowsLimit"": ""4""}",[],0.001258
bi16b,385,"{""tagA"": ""Jerry_Lee_Lewis"", ""dateA"": ""2012-11-05"", ""tagB"": ""Jeff_Kennett"", ""dateB"": ""2010-11-24"", ""maxKnowsLimit"": ""5""}",[],0.003282
bi16b,386,"{""tagA"": ""Seventh_Star"", ""dateA"": ""2012-12-30"", ""tagB"": ""Shepherd_Moons"", ""dateB"": ""2010-06-07"", ""maxKnowsLimit"": ""6""}",[],0.001295
bi16b,387,"{""tagA"": ""Peter_of_Castile"", ""dateA"": ""2012-10-08"", ""tagB"": ""Rani_Mukerji"", ""dateB"": ""2011-08-12"", ""maxKnowsLimit"": ""5""}",[],0.001300
bi16b,388,"{""tagA"": ""Aga_Khan_IV"", ""dateA"": ""2012-12-27"", ""tagB"": ""Fitzgerald_and_Pass..._Again"", ""dateB"": ""2010-05-27"", ""maxKnowsLimit"": ""4""}",[],0.001213
bi16b,389,"{""tagA"": ""Something_to_Remember"", ""dateA"": ""2012-12-31"", ""tagB"": ""Hot_n_Cold"", ""dateB"": ""2010-05-27"", ""maxKnowsLimit"": ""4""}",[],0.001587
bi16b,390,"{""tagA"": ""Transatlanticism"", ""dateA"": ""2012-12-27"", ""tagB"": ""Jerry_Lee_Lewis"", ""dateB"": ""2010-01-19"", ""maxKnowsLimit"": ""4""}",[],0.003572
bi16b,391,"{""tagA"": ""Something_to_Remember"", ""dateA"": ""2012-12-31"", ""tagB"": ""Beyond_My_Control"", ""dateB"": ""2011-04-14"", ""maxKnowsLimit"": ""5""}",[],0.001132
bi16b,392,"{""tagA"": ""Houses_of_the_Holy"", ""dateA"": ""2012-12-27"", ""tagB"": ""Catfights_and_Spotlights"", ""dateB"": ""2010-07-22"", ""maxKnowsLimit"": ""4""}",[],0.001097
bi16b,393,"{""tagA"": ""Something_to_Remember"", ""dateA"": ""2012-12-31"", ""tagB"": ""Disco_Duck"", ""dateB"": ""2010-06-09"", ""maxKnowsLimit"": ""5""}",[],0.001395
bi16b,394,"{""tagA"": ""Broken_Heels"", ""dateA"": ""2012-12-31"", ""tagB"": ""Hot_n_Cold"", ""dateB"": ""2010-05-27"", ""maxKnowsLimit"": ""4""}",[],0.001622
bi16b,395,"{""tagA"": ""Italo_Calvino"", ""dateA"": ""2012-12-19"", ""tagB"": ""I_Can_Hear_Music"", ""dateB"": ""2010-07-01"", ""maxKnowsLimit"": ""3""}",[],0.001248
bi16b,396,"{""tagA"": ""Dancing_Undercover"", ""dateA"": ""2012-12-30"", ""tagB"": ""I_Can_Hear_Music"", ""dateB"": ""2010-07-01"", ""maxKnowsLimit"": ""6""}",[],0.001054
bi16b,397,"{""tagA"": ""Jacques_Chirac"", ""dateA"": ""2012-10-23"", ""tagB"": ""Bulgaria"", ""dateB"": ""2010-02-24"", ""maxKnowsLimit"": ""3""}",[],59.959785
bi16b,398,"{""tagA"": ""World_of_Our_Own"", ""dateA"": ""2012-12-27"", ""tagB"": ""Dancing_Undercover"", ""dateB"": ""2010-10-12"", ""maxKnowsLimit"": ""6""}",[],0.002109
bi16b,399,"{""tagA"": ""Beyond_My_Control"", ""dateA"": ""2012-12-31"", ""tagB"": ""Rani_Mukerji"", ""dateB"": ""2011-08-12"", ""maxKnowsLimit"": ""5""}",[],0.001558
bi16b,400,"{""tagA"": ""Preflyte"", ""dateA"": ""2012-12-28"", ""tagB"": ""Party_in_the_U.S.A."", ""dateB"": ""2010-04-06"", ""maxKnowsLimit"": ""6""}",[],0.001814
